time,x acceleration,y acceleration,z acceleration,magnitude acceleration
17.51682929,-0.00879424,0.01985994,0.067458158,0.070868603
17.52689629,-0.044685601,0.016453754,0.103386959,0.113826149
17.53696329,-0.049205133,0.026871318,0.112963529,0.12611095
17.54703029,-0.015973579,0.029022289,0.11430371,0.119007507
17.55709829,-0.016054435,0.030464852,0.112944233,0.118077313
17.56716529,-0.014905932,0.011479985,0.09077393,0.0927032
17.57723229,0.010837312,0.026012892,0.075788101,0.080857616
17.58729929,0.007007111,-0.000630768,0.044192086,0.044748609
17.59736629,0.028724639,0.008360861,0.023528026,0.038060175
17.60743329,0.04255197,-0.014711777,-0.010303379,0.046187294
17.61750029,0.017391282,-0.01324535,-0.028410451,0.035847591
17.62756729,0.015989915,-0.011001226,-0.019569461,0.027562078
17.63763462,0.026167533,-0.016886923,-0.029434299,0.042851906
17.64770163,0.010058316,-0.008993127,-0.005769448,0.014674215
17.65776863,-0.009623804,-0.003736974,0.030770388,0.032456114
17.66783563,-0.024427255,-1.60068E-05,0.051434448,0.056940262
17.67790262,-0.01417757,0.022916773,0.08975476,0.093712854
17.68796962,-0.023367411,0.014307991,0.101124671,0.104770958
17.69803663,-0.039860387,0.034980694,0.100512468,0.113645306
17.70810463,-0.015658451,0.045690728,0.106336879,0.116791958
17.71817162,-0.011534583,0.043150917,0.121440822,0.129394441
17.72823862,0.004074038,0.030535768,0.099723094,0.104373015
17.73830563,-0.003148625,0.030988635,0.078010628,0.08399921
17.74837263,0.02204203,0.010809492,0.035797239,0.043406664
17.75843962,0.019128645,-0.006019179,0.011853476,0.023294645
17.76850662,0.029096933,-0.013665857,-0.003256314,0.032310845
17.77857463,0.025164214,-0.020545544,-0.023151466,0.039891696
17.78864163,0.030707229,-0.038171099,-0.036909379,0.061337337
17.79870863,0.013653112,-0.031718788,-0.012349319,0.036674169
17.80877562,0.006621149,-0.017140217,0.00726575,0.019758993
17.81884263,-0.010089471,0.004490406,0.051426846,0.052599256
17.82890963,-0.009768715,0.019793154,0.066092833,0.069681126
17.83897663,-0.032205185,0.029288904,0.078809357,0.090032931
17.84904362,-0.016583343,0.036441474,0.107985209,0.115168545
17.85911163,-0.035981061,0.044002783,0.123242934,0.135719204
17.86917863,-0.014061138,0.055524319,0.126823184,0.139157413
17.87924563,-0.016951727,0.054924468,0.110799474,0.1248222
17.88931262,-0.000586412,0.034100304,0.107805115,0.113071294
17.89937962,0.008825714,0.013445654,0.077873218,0.079516771
17.90944663,0.021428794,-0.00576773,0.026689616,0.034710164
17.91951363,0.015602372,-0.017776431,-0.00488184,0.02415094
17.92958162,0.016574508,-0.029885247,-0.024332603,0.041951375
17.93964862,0.024195057,-0.035163218,-0.035702514,0.055646403
17.94971563,0.00042914,-0.040681144,-0.032408193,0.052013754
17.95978263,0.018549542,-0.030697261,-0.028966522,0.046102784
17.96984963,0.007905326,-0.022984473,0.020725456,0.031942522
17.97991662,-0.001726272,0.016285062,0.044218984,0.047154022
17.98998363,-0.030563213,0.036047957,0.077142316,0.090468238
18.00005163,-0.033071505,0.035532141,0.100185608,0.111325709
18.01011863,-0.039287268,0.062820767,0.130119259,0.149736301
18.02018562,-0.03362086,0.052805821,0.128768553,0.143178759
18.03025263,-0.026108065,0.045999899,0.110507113,0.122513036
18.04031963,0.008472561,0.030763207,0.092997041,0.098318914
18.05038663,0.000681018,0.020058837,0.076086894,0.078689492
18.06045362,0.013375506,-0.0042677,0.028342039,0.03162892
18.07052162,0.013625173,-0.018903738,-0.003538735,0.023569456
18.08058863,0.027541135,-0.035822912,-0.004285424,0.045388985
18.09065563,0.016919695,-0.038771937,-0.023145034,0.048220657
18.10072262,0.030055374,-0.032733298,-0.024347221,0.050671308
18.11078962,0.021415866,-0.02491082,-0.022555634,0.039849026
18.12085663,0.014046985,-0.01081247,0.000940232,0.017751376
18.13092363,0.002662548,0.009636632,0.034617271,0.036032059
18.14099163,-0.014395342,0.024116713,0.056174201,0.06280432
18.15105862,-0.029439863,0.056480284,0.079677669,0.102006171
18.16112563,-0.027538102,0.051005792,0.124287246,0.137139555
18.17119263,-0.023763742,0.06520972,0.121596358,0.140009633
18.18125963,-0.032263365,0.047171864,0.122351233,0.135040489
18.19132662,-0.020753449,0.032428274,0.112778172,0.11916885
18.20139363,-0.01538947,0.024118504,0.075209227,0.080467172
18.21146063,0.014460776,-0.004273547,0.048111475,0.050419156
18.22152863,0.006265675,-0.018349787,0.027151546,0.033364349
18.23159562,0.02248766,-0.026884931,0.0100806,0.036470713
18.24166262,0.03291342,-0.0434276,-0.01178214,0.055750053
18.25172963,0.025039504,-0.030544722,-0.027057406,0.047875463
18.26179663,0.02957761,-0.011835057,-0.005506323,0.032329912
18.27186362,0.027197565,-0.018394226,0.005419199,0.033277963
18.28193062,0.009007535,0.012771708,0.026529402,0.030790605
18.29199863,0.001130906,0.018970542,0.060962486,0.063855971
18.30206563,-0.017778459,0.019008969,0.075041412,0.079426872
18.31213263,-0.026437427,0.045816991,0.0916668,0.105834477
18.32219962,-0.016994083,0.056826933,0.103798603,0.119550195
18.33226663,-0.034563339,0.03745666,0.106497678,0.118065156
18.34233363,-0.040767665,0.024594632,0.120717521,0.129767555
18.35240063,-0.031940388,0.026188016,0.090625411,0.099594004
18.36246862,-0.027662465,0.024449365,0.077590798,0.08592622
18.37253563,-0.003247087,0.007052948,0.059467937,0.059972687
18.38260263,0.007960984,-0.000843077,0.021883205,0.02330156
18.39266963,0.023995694,-0.013176171,-0.000129223,0.027375564
18.40273662,0.038691126,-0.016111984,-0.009863083,0.043056704
18.41280362,0.042471918,-0.008034476,-0.024678758,0.049774067
18.42287063,0.03558451,-0.01199253,-0.004164387,0.037781215
18.43293763,0.018902239,-0.001079031,0.008571433,0.020782888
18.44300562,0.009989127,0.008094757,0.030437096,0.033041256
18.45307262,-0.018215219,0.008890326,0.052157164,0.055957143
18.46313963,-0.023889868,0.029572933,0.070881702,0.080433201
18.47320663,-0.014435542,0.027169124,0.087200696,0.092468955
18.48327363,-0.035239689,0.029621318,0.090193301,0.10126248
18.49334062,-0.036196275,0.037667782,0.103810297,0.116213639
18.50340763,-0.027123991,0.041328595,0.099607319,0.111199737
18.51347563,-0.011233488,0.025897409,0.086572706,0.091058774
18.52354263,0.000455946,0.016628787,0.070989876,0.072912872
18.53360962,0.001223612,0.012390195,0.051968299,0.05343892
18.54367663,0.034964915,0.004046036,0.027412332,0.044613357
18.55374363,0.01611922,-0.001890624,-0.016594983,0.023212005
18.56381063,0.04140048,-0.010122279,-0.017339333,0.046012093
18.57387762,0.035996629,-0.005157683,-0.001759427,0.036406793
18.58394562,0.012531533,-0.028438573,0.007235929,0.03190847
18.59401263,-0.000398698,-0.021254391,0.02386775,0.031962127
18.60407963,0.003247142,0.011757033,0.035557503,0.037591326
18.61414662,-0.022758076,0.004209886,0.038709737,0.045100963
18.62421362,-0.035125504,0.026754337,0.078077871,0.089698102
18.6342815,-0.039037949,0.030244102,0.099628953,0.111196203
18.6443485,-0.033520982,0.027182518,0.087942708,0.097961551
18.6544165,-0.025063606,0.045598598,0.096911168,0.109996322
18.6644835,-0.012105628,0.037148567,0.105874949,0.112854185
18.6745505,-0.00809409,0.035212536,0.104365198,0.110442435
18.6846175,0.002322103,0.034455431,0.070978766,0.078933859
18.6946845,0.018508265,0.015359393,0.049126552,0.054698125
18.7047515,0.030926088,-0.004980275,0.002875661,0.031456247
18.7148185,0.025933708,-0.010672795,-0.004150354,0.028349448
18.7248855,0.029960292,-0.015858672,-0.017161578,0.037995215
18.7349535,0.018128278,-0.037061389,-0.02253283,0.047009674
18.7450205,0.023160858,-0.037345947,-0.015634285,0.04664307
18.7550875,0.020180733,-0.018291571,0.000239151,0.027237855
18.7651545,0.007147509,0.002804471,0.027483668,0.028536011
18.7752215,0.001272902,0.012580851,0.058761009,0.060106192
18.7852885,-0.022517975,0.023655806,0.089438426,0.095214959
18.7953555,-0.036226361,0.050694245,0.095717166,0.11421047
18.8054235,-0.02726426,0.052755754,0.103792756,0.119580289
18.8154905,-0.019748194,0.039968898,0.108572854,0.117369369
18.8255575,-0.015851427,0.044772879,0.105425298,0.115630325
18.8356245,-0.019862325,0.031973562,0.095095607,0.102274117
18.8456915,-0.005455598,0.00470816,0.045553903,0.046120369
18.8557585,0.016758842,0.000944545,0.018015271,0.024623179
18.8658255,0.026580282,-0.018562114,0.009042719,0.033657603
18.8758935,0.034548676,-0.051096058,-0.00920761,0.062363437
18.8859605,0.025109296,-0.042362968,-0.033897479,0.059784085
18.8960275,0.021259645,-0.031131983,-0.009346774,0.038839864
18.9060945,0.024387869,-0.018746484,0.005920306,0.031324891
18.9161615,0.010699783,0.001153327,0.019391706,0.022177777
18.9262285,0.00341979,0.015449623,0.044385629,0.047121862
18.9362955,-0.018199102,0.01644195,0.076562857,0.080395374
18.9463635,-0.024500007,0.060850712,0.101707054,0.121026379
18.9564305,-0.030451678,0.046508223,0.125052647,0.136852052
18.9664975,-0.027293432,0.050245983,0.131637781,0.143520367
18.9765645,-0.014084536,0.040618981,0.100954517,0.109727345
18.9866315,-0.012359552,0.041636433,0.085690945,0.09606919
18.9966985,-0.010918908,0.028433785,0.061442542,0.068577611
19.0067655,0.011511149,-0.009948069,0.03450325,0.037708684
19.0168325,0.021801225,-0.020140003,0.001275278,0.029707566
19.0269005,0.022501438,-0.030451148,-0.021024833,0.043308553
19.0369675,0.018433347,-0.037878738,0.005019835,0.042423883
19.0470345,0.030000794,-0.030943776,-0.017886048,0.046663429
19.0571015,0.018285824,-0.014550047,-0.010108666,0.025460958
19.0671685,0.01202077,0.010284028,0.00919884,0.018299694
19.0772355,0.002785787,0.009552011,0.040934018,0.042125946
19.0873025,0.008058404,0.024236819,0.069221678,0.07378348
19.0973705,0.003362039,0.04135489,0.104999621,0.11290018
19.1074375,-0.021104776,0.041701173,0.109051157,0.118644655
19.1175045,-0.027713463,0.035460293,0.102024558,0.111509994
19.1275715,-0.022493234,0.035831957,0.102929707,0.111285215
19.1376385,-0.024676666,0.032890606,0.091708315,0.100504452
19.1477055,-0.031860281,0.012456068,0.084379415,0.091050079
19.1577725,-0.014249838,0.013191922,0.032884156,0.03818969
19.1678395,0.00093211,-0.020349772,0.021352277,0.029511046
19.1779075,0.007719786,-0.030326913,-0.00305634,0.031442932
19.1879745,0.03055098,-0.017711417,-0.012047603,0.037312215
19.1980415,0.02246323,-0.011448994,-0.022832792,0.034014888
19.2081085,0.037992503,-0.003260097,0.005605141,0.038541875
19.2181755,0.046061478,-0.001813715,0.007254056,0.046664447
19.2282425,0.008037053,0.006070415,0.027314098,0.029111924
19.2383095,0.013999696,0.016877824,0.055912246,0.060058568
19.2483775,0.0032223,0.02933877,0.071490397,0.077343543
19.2584445,-0.002932141,0.02973311,0.095153494,0.09973386
19.2685115,-0.012595295,0.023256807,0.113123158,0.116173875
19.2785785,-0.028760499,0.035424716,0.107737287,0.117001709
19.2886455,-0.026627416,0.023395952,0.091273282,0.097914258
19.2987125,-0.038398154,0.023664705,0.09066985,0.101269236
19.3087795,-0.012169335,0.013651969,0.050991229,0.054171712
19.3188475,-0.006945652,0.007179449,0.036462067,0.037805673
19.3289145,-0.001795159,-0.005556737,0.022681934,0.023421573
19.3389815,0.037774639,-0.007382749,0.009053244,0.039539722
19.3490485,0.036886265,-0.020517533,-0.002030153,0.042257392
19.3591155,0.038784673,-0.005616781,-0.001431983,0.039215426
19.3691825,0.03031034,-0.009872201,0.005910366,0.032420819
19.3792495,0.035688645,-0.023114811,0.006671088,0.043040415
19.3893175,0.030465501,-0.006491743,0.035275667,0.047060197
19.3993845,0.000881577,-0.002096209,0.057893867,0.057938511
19.4094515,-0.010420816,0.026142938,0.086346418,0.090817127
19.4195185,-0.028040432,0.036697308,0.077517707,0.090232772
19.4295855,-0.026379686,0.036472026,0.084699842,0.095917463
19.4396525,-0.038677349,0.03232085,0.097267263,0.109551335
19.4497195,-0.028859106,0.015832798,0.094860549,0.100409408
19.4597865,-0.024954628,0.006528343,0.079278889,0.083369628
19.4698545,-0.013850583,0.018332848,0.061156029,0.065329869
19.4799215,-0.011529604,0.02642121,0.034500911,0.044959148
19.4899885,0.003627878,0.008699268,0.010696312,0.014256572
19.5000555,0.016661879,-0.009381602,-0.011607308,0.022368778
19.5101225,0.035763882,-0.011577231,-0.002019044,0.03764524
19.5201895,0.028255263,-0.013130105,-0.016525401,0.035268235
19.5302565,0.011320557,-0.019469584,0.010284083,0.024758474
19.5403245,0.007292711,-0.008024499,0.019277101,0.022117478
19.5503915,0.008086206,-0.010618672,0.049076266,0.050858851
19.5604585,-0.004646828,0.022410057,0.057313823,0.061714488
19.5705255,-0.025525919,0.005564247,0.070936081,0.075594054
19.5805925,-0.024016963,0.031177153,0.094430194,0.102302937
19.5906595,-0.019962303,0.022281181,0.093670056,0.098331195
19.6007265,-0.010788588,0.024842097,0.099795599,0.10340544
19.6107945,-0.007387354,0.041728435,0.09155044,0.100882696
19.6208615,0.002368396,0.043302762,0.075076495,0.086701895
19.6309285,0.006749039,0.02281103,0.050823414,0.056115167
19.64099454,0.005215351,0.021015003,0.040196684,0.04565746
19.65106154,-0.001847519,-0.004602745,0.012511872,0.013459032
19.66112854,0.02379497,-0.015649579,-0.007386788,0.029422348
19.67119554,0.031869728,-0.020993039,-0.012317744,0.040101298
19.68126254,0.025368657,-0.020122169,-0.011261153,0.034282415
19.69133054,0.028771855,-0.029680375,-0.011407918,0.042882221
19.70139754,0.009190507,-0.014227847,0.023323374,0.028824934
19.71146454,-0.017252347,-0.012565319,0.030508432,0.037232985
19.72153154,-0.016136561,0.008384725,0.064332821,0.066853602
19.73159854,-0.008862835,0.020639867,0.09516285,0.097777922
19.74166554,-0.001946949,0.032191371,0.10548377,0.110303675
19.75173254,-0.003712927,0.04113973,0.108615539,0.116204985
19.76180054,-0.013079966,0.043326808,0.110407711,0.119323763
19.77186754,-0.015015769,0.036575375,0.087053931,0.095611811
19.78193454,0.016656689,0.021996549,0.064152142,0.069834023
19.79200154,0.003155158,0.007171427,0.048737712,0.049363437
19.80206854,0.015932502,-0.009277466,0.018506438,0.026122868
19.81213554,0.012621617,-0.025448234,0.001596875,0.028451148
19.82220254,0.009322919,-0.020901165,-0.011268754,0.025510004
19.83227054,0.005416459,-0.028989216,-0.020845909,0.036114603
19.84233754,0.01337589,-0.025523133,-0.02593474,0.03876797
19.85240454,0.01211354,-0.023408962,0.015977517,0.030822044
19.86247154,-0.008963498,-0.008152572,0.033483496,0.035608331
19.87253854,-0.000529182,0.002566836,0.049196718,0.049266477
19.88260554,-0.01063339,0.022822176,0.072237672,0.076499686
19.89267254,-0.018304361,0.043019537,0.108607353,0.118242494
19.90274054,-0.015933133,0.047997893,0.124324084,0.134216766
19.91280754,-0.024840644,0.056407304,0.103217974,0.120219764
19.92287454,-0.014369825,0.049028172,0.111005296,0.12219832
19.93294154,-0.000664463,0.026507877,0.089156005,0.093015603
19.94300854,-0.006112241,0.016124172,0.05608123,0.058672419
19.95307554,0.006227513,0.005355319,0.034230185,0.035201803
19.96314254,-0.013806738,-0.006920253,0.007734112,0.017272302
19.97320954,0.010215981,-0.027997327,-0.006931874,0.030598488
19.98327754,0.027967269,-0.043792247,-0.010225611,0.052957456
19.99334454,0.025444817,-0.025207749,-0.014120441,0.03850008
20.00341154,0.027361543,-0.01277761,0.000244414,0.030199025
20.01347854,0.005979673,-0.001554775,0.012962108,0.014359319
20.02354554,0.010816974,0.008117287,0.044097362,0.046124555
20.03361254,0.011456185,0.028150342,0.069097717,0.075486293
20.04367954,-0.012058439,0.032694926,0.10712333,0.112648888
20.05374754,-0.017069146,0.053906267,0.112515047,0.125924093
20.06381454,-0.021513962,0.060207062,0.101741552,0.120162741
20.07388154,-0.024667009,0.040746103,0.109829421,0.119713023
20.08394854,-0.009455066,0.020160962,0.095461643,0.098024425
20.09401554,-0.022513114,0.003200437,0.066126162,0.069926764
20.10408254,-0.012260369,-0.009230086,0.046663705,0.049122423
20.11414954,-0.014629249,-0.027278248,0.037976496,0.048993183
20.12421754,0.007242078,-0.02472994,0.006533679,0.026583953
20.13428454,0.011427616,-0.012122155,-0.015328476,0.022638445
20.14435154,0.02050338,-0.012736898,0.000832059,0.024151801
20.15441854,0.024023322,-0.00607745,0.004871315,0.025254408
20.16448554,0.020044931,0.000856562,0.005469486,0.02079539
20.17455254,0.009128143,0.002939651,0.026132376,0.027836408
20.18461954,0.004758903,0.021017945,0.053829467,0.057982866
20.19468654,-0.001161412,0.024003551,0.057279909,0.062116885
20.20475454,-0.018868033,0.038286051,0.097705804,0.106621989
20.21482154,-0.014780044,0.03539696,0.094570527,0.102053805
20.22488854,-0.028462446,0.021179127,0.096969055,0.103255333
